fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_group,cofog_class,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
2026,expenditure,131016:2026:expenditure:approved:45e54c67b7e65a0f,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:46299736bdd13366,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:466e895eeddb9446,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:4729033f3da84f9f,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:472d6630c0a6dce5,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:473a3b927958711e,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:475d0f5b54856615,assigned,09,09.5,"",retained,項,chiyoda-bunka-other,
2026,expenditure,131016:2026:expenditure:approved:478079ffe824fc22,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:47ce795e32bc7921,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:4887af12055ffd3d,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:48c61baac876592f,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:49179b993e4fc89c,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:4942dd5278514ca6,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:49741c95a4af7ed7,assigned,05,05.1,"",retained,項,chiyoda-seiso,
2026,expenditure,131016:2026:expenditure:approved:49eb971e8ecf94a5,assigned,08,08.1,"",retained,目,chiyoda-bunka-sports,
2026,expenditure,131016:2026:expenditure:approved:4a3bb258e3acd190,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:4a8cbd7119c3cf1d,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:4a9d6121e2c234a9,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:4b063cf412de9c95,assigned,06,06.1,"",retained,目,chiyoda-jutaku,
2026,expenditure,131016:2026:expenditure:approved:4b74dfb548957cfa,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:4be7095c9c8c046d,assigned,08,08.1,"",retained,目,chiyoda-bunka-sports,
2026,expenditure,131016:2026:expenditure:approved:4c73ebd56f7af45f,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:4c776e0b476495a4,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:4c8b315ab8becba9,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:4d0324f51f12d6c9,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:4d16cc1bf0997bb0,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:4d761a5acc60126e,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:4da044a3df364e8f,assigned,05,05.1,"",retained,項,chiyoda-seiso,
2026,expenditure,131016:2026:expenditure:approved:4dbcab9ce66677cc,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:4f6000e6f6ce1bf7,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:4f63db814932b624,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:4f6cd5aaf3c0fd75,assigned,05,05.1,"",retained,項,chiyoda-seiso,
2026,expenditure,131016:2026:expenditure:approved:4f6f93f8936cba7f,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:4fb0850844166f6e,assigned,10,10.7,"",retained,項,chiyoda-seikatsuhogo,
2026,expenditure,131016:2026:expenditure:approved:4feb95245bfa1f49,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:4ff4e9b681f9e077,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:504aea56cae528b9,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:50669dc8251914c1,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:50c014fc22e48824,assigned,09,09.1,"",retained,目,chiyoda-gakko-shoto,
2026,expenditure,131016:2026:expenditure:approved:50ea0714b3c4534d,assigned,06,"","",retained,項,chiyoda-kankyo-other,
2026,expenditure,131016:2026:expenditure:approved:519abaaa9615afee,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:523d7a27aa581206,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:52737d79325a481e,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:5287e4bb338cf07c,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:528f885f6197cc8a,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:532415be61f87d5f,assigned,06,"","",retained,目,chiyoda-shokuin-machi,
2026,expenditure,131016:2026:expenditure:approved:53d16e450f3c0126,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:540f1e1d73283527,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:541b0ac6dab7cf6f,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:54430efa3169fe3a,assigned,09,09.5,"",retained,項,chiyoda-gakko-other,
2026,expenditure,131016:2026:expenditure:approved:54562f3b598a49c7,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:54989b0094fc09ac,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:54cbb8808820e916,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:55484775d361bea0,assigned,05,"","",retained,目,chiyoda-kankyo-hozen,
2026,expenditure,131016:2026:expenditure:approved:55847178a5cabe42,assigned,08,08.1,"",retained,目,chiyoda-bunka-sports,
2026,expenditure,131016:2026:expenditure:approved:5585a11d57a2f7fc,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:56dbb4d3ec6e1276,assigned,06,06.2,"",retained,項,chiyoda-toshi-other,
2026,expenditure,131016:2026:expenditure:approved:57000b0217f4187b,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:571333de882b6610,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:5713365f7967f8aa,assigned,05,05.1,"",retained,項,chiyoda-seiso,
2026,expenditure,131016:2026:expenditure:approved:57714f655069592f,assigned,06,06.2,"",retained,項,chiyoda-toshi-other,
2026,expenditure,131016:2026:expenditure:approved:5775d4fadafc425b,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:58c63920f1746dea,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:58cdf5bf0b7d561a,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:58d086b1214f431c,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:592bda414186a1d1,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:59ce62bb9e5caf74,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:5a23b938d27010bd,assigned,05,"","",retained,目,chiyoda-kankyo-hozen,
2026,expenditure,131016:2026:expenditure:approved:5af4a288414b58bc,assigned,08,08.1,"",retained,目,chiyoda-bunka-sports,
2026,expenditure,131016:2026:expenditure:approved:5afa49e68d544ef1,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:5b1b7a3d34dddb8a,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:5b71d56bbb7c383c,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:5ba556169b20d5fb,assigned,01,"","",retained,項,chiyoda-zeimu,
2026,expenditure,131016:2026:expenditure:approved:5c13b5c3f656af93,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:5c38f148a8435f0c,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:5d24ab30ed2c20ec,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:5d2983f0cc43430d,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:5d41b88e4fde7b34,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:5d7ea45171246ae2,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:5de0b69fb216696d,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:5e680d88fbaec596,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:5e692f1879cdec15,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:5efbe6ab958260e9,assigned,08,08.1,"",retained,目,chiyoda-bunka-sports,
2026,expenditure,131016:2026:expenditure:approved:5f0d7cf7188f847f,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:5f58e46088553e91,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:60471bd7cb261bd0,assigned,06,"","",retained,項,chiyoda-kankyo-other,
2026,expenditure,131016:2026:expenditure:approved:61272e8515d92c2a,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:61c4d05e17cfc332,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:62488837309e9d15,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:624b0dc1e53452c5,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:627a4c2d22eb21f2,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:629c1d128dc57c56,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:62b2f8a82ea78050,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:6363e26a17ca3f68,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:63690f0e06251899,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:637377439859255f,assigned,09,09.5,"",retained,項,chiyoda-bunka-other,
2026,expenditure,131016:2026:expenditure:approved:642b94c93d226702,assigned,05,05.4,"",retained,目,chiyoda-kasen,
2026,expenditure,131016:2026:expenditure:approved:643f99bfcb325422,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:6442bd02735e5d70,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:64b8633c16530df5,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:6571542441faf3a9,assigned,09,09.1,"",retained,目,chiyoda-gakko-shoto,
2026,expenditure,131016:2026:expenditure:approved:65a9a5e1c23aa21c,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:65d3b4fb8e44f8d6,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:66298a289ceed090,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:6638e6c3032ae613,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:66600999a67ff73a,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:666f5fd23ebf0674,assigned,09,09.6,"",retained,目,chiyoda-gakko-hoken,
2026,expenditure,131016:2026:expenditure:approved:66a07e91f0c4cee2,assigned,08,08.2,"",retained,目,chiyoda-bunka-toshokan,
2026,expenditure,131016:2026:expenditure:approved:66a77da703d4aa5c,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:66bb0379522594b0,assigned,10,10.2,"",retained,目,chiyoda-kurikoshi-kaigo,
2026,expenditure,131016:2026:expenditure:approved:672c95e5a8ef980f,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:674d338fcc0e294a,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:677647d4d3c76968,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:68444578ff946cf3,assigned,07,"","",retained,項,chiyoda-kenko,
2026,expenditure,131016:2026:expenditure:approved:684a01285447ee0b,out-of-scope,"","","",retained,項,chiyoda-tsumitate,
2026,expenditure,131016:2026:expenditure:approved:686f8c2fa46fc0ad,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:68de7f78a390362b,assigned,06,06.1,"",retained,目,chiyoda-jutaku,
2026,expenditure,131016:2026:expenditure:approved:68e5bc06890952c3,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:690e2c61e9955cde,assigned,04,04.7,"",retained,目,chiyoda-chiiki-shoko,
2026,expenditure,131016:2026:expenditure:approved:691c062b6d36ddb5,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:69cbea9960b14cfe,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:69e9b48f493d6082,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:69f788aca30dfb16,assigned,09,09.5,"",retained,項,chiyoda-bunka-other,
2026,expenditure,131016:2026:expenditure:approved:6a9954b5759c6231,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:6ad137c2fc234ae1,assigned,06,06.1,"",retained,目,chiyoda-jutaku,
2026,expenditure,131016:2026:expenditure:approved:6aeac9618737f44c,assigned,06,06.2,"",retained,項,chiyoda-toshi-other,
2026,expenditure,131016:2026:expenditure:approved:6b046caac6352f16,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:6b5ee60498083578,assigned,06,"","",retained,項,chiyoda-kankyo-other,
2026,expenditure,131016:2026:expenditure:approved:6b5ff6b2369a14ce,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:6be11f81edbba1ef,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:6c1338f51972b6fe,assigned,05,"","",retained,目,chiyoda-kankyo-hozen,
2026,expenditure,131016:2026:expenditure:approved:6c61427bc15633dc,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:6c730bd9869bc1ab,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:6ce6756c4d37613b,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:6cee5952bfc35410,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:6cfb8592b2acf97f,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:6d13c4f2e870559b,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:6d141e185153b801,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:6d52a3c659360281,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:6d678d9e1792419f,assigned,09,09.8,"",retained,目,chiyoda-shokuin-kodomo,
2026,expenditure,131016:2026:expenditure:approved:6d6d34b70797e288,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:6dc762f93ebf2cad,assigned,06,06.2,"",retained,項,chiyoda-toshi-other,
2026,expenditure,131016:2026:expenditure:approved:6ea58c3f53b24475,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:6ea7635ac577881f,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:6ec46f8e3cd46d58,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:6f29e7838840dad1,assigned,10,10.7,"",retained,項,chiyoda-seikatsuhogo,
2026,expenditure,131016:2026:expenditure:approved:6f2fc2662a1fc978,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:6fee150492ed1f4d,assigned,09,09.1,"",retained,目,chiyoda-gakko-shoto,
2026,expenditure,131016:2026:expenditure:approved:707e918f02dcf130,assigned,08,08.1,"",retained,目,chiyoda-kouen,
2026,expenditure,131016:2026:expenditure:approved:70f7a213139a29fc,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:713323264bbc2cb3,assigned,01,"","",retained,項,chiyoda-chiiki-other,
2026,expenditure,131016:2026:expenditure:approved:71b121eb57f70912,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:726fb57def639487,assigned,09,09.5,"",retained,項,chiyoda-gakko-other,
2026,expenditure,131016:2026:expenditure:approved:729d17291154c659,assigned,06,"","",retained,目,chiyoda-shokuin-machi,
2026,expenditure,131016:2026:expenditure:approved:72be9f5d2107108e,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:7377441d02e3998b,assigned,04,04.7,"",retained,目,chiyoda-chiiki-shoko,
2026,expenditure,131016:2026:expenditure:approved:7493063ddb78a730,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:751a691ab2b0fc10,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:7559b1b57ab5e503,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:757099fe2eeb9ed7,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:75cb17174f89ac66,assigned,06,06.1,"",retained,目,chiyoda-jutaku,
2026,expenditure,131016:2026:expenditure:approved:75f156a2d1c11e92,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:76339676f7c8db31,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:7663f55ca5ecf63b,assigned,01,01.3,"",retained,項,chiyoda-madoguchi,
2026,expenditure,131016:2026:expenditure:approved:769a607729b6f974,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:76a78adf4d210024,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:76aed3d642f1736d,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:76ed212b39e14d62,out-of-scope,"","","",retained,項,chiyoda-tsumitate,
2026,expenditure,131016:2026:expenditure:approved:773ef50cafc7f491,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:774c0dc9d0e6b7c2,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:77516127d83611e9,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:775dbc300ef8f1ef,assigned,06,06.1,"",retained,目,chiyoda-jutaku,
2026,expenditure,131016:2026:expenditure:approved:7776f33a42502fa4,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:77afcc16b988e839,assigned,06,06.1,"",retained,目,chiyoda-jutaku,
2026,expenditure,131016:2026:expenditure:approved:79037059b8b9a7ba,assigned,09,09.1,"",retained,目,chiyoda-gakko-shoto,
2026,expenditure,131016:2026:expenditure:approved:7928f536c4005b6e,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:7a04dd9588995a31,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:7b398105f1d788e0,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:7bb7db443b2efaea,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:7c2e67f8785a8474,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:7c50120c9f85a35d,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:7c90cce7bac53409,assigned,09,09.5,"",retained,項,chiyoda-bunka-other,
2026,expenditure,131016:2026:expenditure:approved:7ce205fe4261f2d4,assigned,09,09.5,"",retained,項,chiyoda-bunka-other,
2026,expenditure,131016:2026:expenditure:approved:7ce8de8df42af8bd,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:7d34e90e71c896a6,assigned,01,01.1,"",retained,款,gikai,
2026,expenditure,131016:2026:expenditure:approved:7d444fe2e90d20a1,assigned,10,10.1,"",retained,目,chiyoda-shogaisha,
2026,expenditure,131016:2026:expenditure:approved:7dd9924ed1411b98,assigned,10,10.7,"",retained,項,chiyoda-seikatsuhogo,
2026,expenditure,131016:2026:expenditure:approved:7df89699e4b2d96e,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:7e4b2e8db7909247,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:7e69a7cf4337e850,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:7e89055c11a67c57,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:7e98bf635549fa39,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:7ed4d7f867985212,assigned,08,08.2,"",retained,目,chiyoda-bunka-toshokan,
2026,expenditure,131016:2026:expenditure:approved:7efb10512bccfdc7,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:7f177b68aefdf678,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:7f283e38290536b3,assigned,10,10.7,"",retained,項,chiyoda-seikatsuhogo,
2026,expenditure,131016:2026:expenditure:approved:7f5fd72f5dcca977,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:804607fdd642cf19,assigned,10,"","",retained,項,chiyoda-fukushi-kanri,
2026,expenditure,131016:2026:expenditure:approved:806a7629adf311ea,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:809b705cd8d5075b,assigned,05,05.3,"",retained,目,chiyoda-kogai,
2026,expenditure,131016:2026:expenditure:approved:80ce2cf456eea8ac,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:80fc4730c33f5db5,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:81034fcbfe4e7968,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:81181aa96b1d113f,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:81d584905907bf25,assigned,06,06.2,"",retained,目,chiyoda-chiiki-shisetsu,
2026,expenditure,131016:2026:expenditure:approved:81fb8152b183d290,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:8217c5252cd5b547,assigned,09,09.2,"",retained,目,chiyoda-gakko-chuto,
2026,expenditure,131016:2026:expenditure:approved:8246e51a5277dbb7,out-of-scope,"","","",retained,項,chiyoda-tsumitate,
2026,expenditure,131016:2026:expenditure:approved:8253bb03d573e089,assigned,09,09.8,"",retained,項,chiyoda-kodomo-kanri,
2026,expenditure,131016:2026:expenditure:approved:83677536d24c3ca2,assigned,08,08.2,"",retained,目,chiyoda-bunka-toshokan,
2026,expenditure,131016:2026:expenditure:approved:8381cb9f8d13202b,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:83cf25fa3a82bd80,assigned,01,01.1,"",retained,目,chiyoda-shokuin-gikai,
2026,expenditure,131016:2026:expenditure:approved:84aa40062ac976ef,assigned,04,04.5,04.5.1,retained,項,chiyoda-doro,
2026,expenditure,131016:2026:expenditure:approved:85376a1c5bca0872,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:858d264f599c1baa,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:858e6c0d2caa96ad,assigned,05,05.3,"",retained,目,chiyoda-kogai,
2026,expenditure,131016:2026:expenditure:approved:86196506c1b446b6,assigned,05,05.1,"",retained,項,chiyoda-seiso,
2026,expenditure,131016:2026:expenditure:approved:86295c555b0d28c1,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:8680272640e5420a,assigned,10,10.2,"",retained,目,chiyoda-koreisha,
2026,expenditure,131016:2026:expenditure:approved:86ad145f3de44713,assigned,01,"","",retained,款,somu,
2026,expenditure,131016:2026:expenditure:approved:86ad6a1d0f994d73,assigned,06,06.2,"",retained,項,chiyoda-toshi-other,
2026,expenditure,131016:2026:expenditure:approved:874d94af1327ca86,assigned,08,08.1,"",retained,目,chiyoda-kouen,
2026,expenditure,131016:2026:expenditure:approved:87538b0f7dd4f024,assigned,10,10.4,"",retained,項,chiyoda-kodomo-katei,
2026,expenditure,131016:2026:expenditure:approved:87679cc14338c82b,assigned,05,"","",retained,目,chiyoda-kankyo-hozen,
