fiscal_year,direction,fund_code,fund_label,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,name_source,master_kan_code,master_kan_name,master_kou_code,master_kou_name,master_kind,master_basis
2026,expenditure,"",一般会計,6,総務費,2,選挙費,2,選挙啓発費,statement-pdf,2,総務費,4,選挙費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,expenditure,"",一般会計,6,総務費,2,選挙費,3,区議会議員選挙費,statement-pdf,2,総務費,4,選挙費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,expenditure,"",一般会計,6,総務費,3,監査委員費,1,監査委員費,statement-pdf,2,総務費,6,監査委員費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,expenditure,"",一般会計,6,総務費,3,監査委員費,2,事務局費,statement-pdf,2,総務費,6,監査委員費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,expenditure,"",一般会計,7,職員費,1,職員費,1,議会職員費,statement-pdf,,,,,addition,款名「職員費」。千代田区の歳出の款は組織別に再編されており、法定の款（民生費・衛生費・教育費・土木費など）に一対一で対応しない。様式の備考1は行政権能の差による款の追加を認めているが、これは追加ではなく体系の再編であり、**どの法定の款と同一かを決める根拠が無い**ので対応先を空のまま追加として登録する（三鷹市のスポーツ推進費・生涯学習費と同じ扱い）
2026,expenditure,"",一般会計,7,職員費,1,職員費,2,子ども職員費,statement-pdf,,,,,addition,款名「職員費」。千代田区の歳出の款は組織別に再編されており、法定の款（民生費・衛生費・教育費・土木費など）に一対一で対応しない。様式の備考1は行政権能の差による款の追加を認めているが、これは追加ではなく体系の再編であり、**どの法定の款と同一かを決める根拠が無い**ので対応先を空のまま追加として登録する（三鷹市のスポーツ推進費・生涯学習費と同じ扱い）
2026,expenditure,"",一般会計,7,職員費,1,職員費,3,保健福祉職員費,statement-pdf,,,,,addition,款名「職員費」。千代田区の歳出の款は組織別に再編されており、法定の款（民生費・衛生費・教育費・土木費など）に一対一で対応しない。様式の備考1は行政権能の差による款の追加を認めているが、これは追加ではなく体系の再編であり、**どの法定の款と同一かを決める根拠が無い**ので対応先を空のまま追加として登録する（三鷹市のスポーツ推進費・生涯学習費と同じ扱い）
2026,expenditure,"",一般会計,7,職員費,1,職員費,4,地域振興職員費,statement-pdf,,,,,addition,款名「職員費」。千代田区の歳出の款は組織別に再編されており、法定の款（民生費・衛生費・教育費・土木費など）に一対一で対応しない。様式の備考1は行政権能の差による款の追加を認めているが、これは追加ではなく体系の再編であり、**どの法定の款と同一かを決める根拠が無い**ので対応先を空のまま追加として登録する（三鷹市のスポーツ推進費・生涯学習費と同じ扱い）
2026,expenditure,"",一般会計,7,職員費,1,職員費,5,環境まちづくり職員費,statement-pdf,,,,,addition,款名「職員費」。千代田区の歳出の款は組織別に再編されており、法定の款（民生費・衛生費・教育費・土木費など）に一対一で対応しない。様式の備考1は行政権能の差による款の追加を認めているが、これは追加ではなく体系の再編であり、**どの法定の款と同一かを決める根拠が無い**ので対応先を空のまま追加として登録する（三鷹市のスポーツ推進費・生涯学習費と同じ扱い）
2026,expenditure,"",一般会計,7,職員費,1,職員費,6,総務職員費,statement-pdf,,,,,addition,款名「職員費」。千代田区の歳出の款は組織別に再編されており、法定の款（民生費・衛生費・教育費・土木費など）に一対一で対応しない。様式の備考1は行政権能の差による款の追加を認めているが、これは追加ではなく体系の再編であり、**どの法定の款と同一かを決める根拠が無い**ので対応先を空のまま追加として登録する（三鷹市のスポーツ推進費・生涯学習費と同じ扱い）
2026,expenditure,"",一般会計,8,公債費,1,公債費,1,利子,statement-pdf,12,公債費,1,公債費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,expenditure,"",一般会計,9,諸支出金,1,他会計繰出金,1,国民健康保険事業会計繰出金,statement-pdf,13,諸支出金,,,addition,法定の諸支出金の項（普通財産取得費・公営企業貸付金）に無いが、様式の備考1が行政権能の差による項の追加を認めている。特別会計への繰出を款9の項として立てたもの
2026,expenditure,"",一般会計,9,諸支出金,1,他会計繰出金,2,介護保険特別会計繰出金,statement-pdf,13,諸支出金,,,addition,法定の諸支出金の項（普通財産取得費・公営企業貸付金）に無いが、様式の備考1が行政権能の差による項の追加を認めている。特別会計への繰出を款9の項として立てたもの
2026,expenditure,"",一般会計,9,諸支出金,1,他会計繰出金,3,後期高齢者医療特別会計繰出金,statement-pdf,13,諸支出金,,,addition,法定の諸支出金の項（普通財産取得費・公営企業貸付金）に無いが、様式の備考1が行政権能の差による項の追加を認めている。特別会計への繰出を款9の項として立てたもの
2026,expenditure,"",一般会計,9,諸支出金,2,財産積立金,1,財政調整基金積立金,statement-pdf,13,諸支出金,,,addition,法定の諸支出金の項に無いが、様式の備考1が行政権能の差による項の追加を認めている。基金への積立を款9の項として立てたもの
2026,expenditure,"",一般会計,9,諸支出金,2,財産積立金,2,コミュニティ活性化基金積立金,statement-pdf,13,諸支出金,,,addition,法定の諸支出金の項に無いが、様式の備考1が行政権能の差による項の追加を認めている。基金への積立を款9の項として立てたもの
2026,expenditure,"",一般会計,9,諸支出金,2,財産積立金,3,社会資本等整備基金積立金,statement-pdf,13,諸支出金,,,addition,法定の諸支出金の項に無いが、様式の備考1が行政権能の差による項の追加を認めている。基金への積立を款9の項として立てたもの
2026,expenditure,"",一般会計,9,諸支出金,2,財産積立金,4,災害対策基金積立金,statement-pdf,13,諸支出金,,,addition,法定の諸支出金の項に無いが、様式の備考1が行政権能の差による項の追加を認めている。基金への積立を款9の項として立てたもの
2026,expenditure,"",一般会計,9,諸支出金,2,財産積立金,5,高齢者福祉基金積立金,statement-pdf,13,諸支出金,,,addition,法定の諸支出金の項に無いが、様式の備考1が行政権能の差による項の追加を認めている。基金への積立を款9の項として立てたもの
2026,expenditure,"",一般会計,9,諸支出金,2,財産積立金,6,環境対策基金積立金,statement-pdf,13,諸支出金,,,addition,法定の諸支出金の項に無いが、様式の備考1が行政権能の差による項の追加を認めている。基金への積立を款9の項として立てたもの
2026,expenditure,"",一般会計,9,諸支出金,2,財産積立金,7,子ども・子育て支援事業基金積立金,statement-pdf,13,諸支出金,,,addition,法定の諸支出金の項に無いが、様式の備考1が行政権能の差による項の追加を認めている。基金への積立を款9の項として立てたもの
2026,expenditure,"",一般会計,9,諸支出金,2,財産積立金,8,地域福祉支援基金積立金,statement-pdf,13,諸支出金,,,addition,法定の諸支出金の項に無いが、様式の備考1が行政権能の差による項の追加を認めている。基金への積立を款9の項として立てたもの
2026,expenditure,"",一般会計,10,予備費,1,予備費,1,予備費,statement-pdf,14,予備費,1,予備費,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,1,特別区税,1,特別区民税,1,特別区民税,statement-pdf,1,市(町村)税,1,市町村民税,map,マスタの表記は「市町村民税」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。特別区は地方自治法283条1項により市の読みに準ずる
2026,revenue,"",一般会計,1,特別区税,2,軽自動車税,1,環境性能割,statement-pdf,1,市(町村)税,3,軽自動車税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,1,特別区税,2,軽自動車税,2,種別割,statement-pdf,1,市(町村)税,3,軽自動車税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,1,特別区税,3,特別区たばこ税,1,特別区たばこ税,statement-pdf,1,市(町村)税,4,市町村たばこ税,map,マスタの表記は「市町村たばこ税」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。特別区は地方自治法283条1項により市の読みに準ずる
2026,revenue,"",一般会計,1,特別区税,4,入湯税,1,入湯税,statement-pdf,1,市(町村)税,7,入湯税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,2,地方譲与税,1,地方揮発油譲与税,1,地方揮発油譲与税,statement-pdf,2,地方譲与税,1,地方揮発油譲与税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,2,地方譲与税,2,自動車重量譲与税,1,自動車重量譲与税,statement-pdf,2,地方譲与税,2,自動車重量譲与税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,2,地方譲与税,3,森林環境譲与税,1,森林環境譲与税,statement-pdf,2,地方譲与税,4,森林環境譲与税,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,3,利子割交付金,1,利子割交付金,1,利子割交付金,statement-pdf,3,利子割交付金,1,利子割交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,4,配当割交付金,1,配当割交付金,1,配当割交付金,statement-pdf,4,配当割交付金,1,配当割交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,5,株式等譲渡所得割交付金,1,株式等譲渡所得割交付金,1,株式等譲渡所得割交付金,statement-pdf,5,株式等譲渡所得割交付金,1,株式等譲渡所得割交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,6,地方消費税交付金,1,地方消費税交付金,1,地方消費税交付金,statement-pdf,7,地方消費税交付金,1,地方消費税交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,7,自動車取得税交付金,1,自動車取得税交付金,1,自動車取得税交付金,statement-pdf,,,,,historical,款名「自動車取得税交付金」。2019年に廃止され環境性能割交付金へ移行した旧法定区分
2026,revenue,"",一般会計,8,環境性能割交付金,1,環境性能割交付金,1,環境性能割交付金,statement-pdf,8,環境性能割交付金,1,環境性能割交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,9,地方特例交付金,1,地方特例交付金,1,地方特例交付金,statement-pdf,9,地方特例交付金,1,地方特例交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,10,特別区交付金,1,特別区財政調整交付金,1,普通交付金,statement-pdf,,,,,addition,特別区交付金（都区財政調整交付金）。都と特別区の間の財政調整で、市町村の表に対応する款が無い
2026,revenue,"",一般会計,10,特別区交付金,1,特別区財政調整交付金,2,特別交付金,statement-pdf,,,,,addition,特別区交付金（都区財政調整交付金）。都と特別区の間の財政調整で、市町村の表に対応する款が無い
2026,revenue,"",一般会計,11,交通安全対策特別交付金,1,交通安全対策特別交付金,1,交通安全対策特別交付金,statement-pdf,11,交通安全対策特別交付金,1,交通安全対策特別交付金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,12,分担金及び負担金,1,負担金,1,子ども費負担金,statement-pdf,12,分担金及び負担金,2,負担金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,12,分担金及び負担金,1,負担金,2,保健福祉費負担金,statement-pdf,12,分担金及び負担金,2,負担金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,12,分担金及び負担金,1,負担金,3,地域振興費負担金,statement-pdf,12,分担金及び負担金,2,負担金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,12,分担金及び負担金,1,負担金,4,環境まちづくり費負担金,statement-pdf,12,分担金及び負担金,2,負担金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,13,使用料及び手数料,1,使用料,1,子ども使用料,statement-pdf,13,使用料及び手数料,1,使用料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,13,使用料及び手数料,1,使用料,2,保健福祉使用料,statement-pdf,13,使用料及び手数料,1,使用料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,13,使用料及び手数料,1,使用料,3,地域振興使用料,statement-pdf,13,使用料及び手数料,1,使用料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,13,使用料及び手数料,1,使用料,4,環境まちづくり使用料,statement-pdf,13,使用料及び手数料,1,使用料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,13,使用料及び手数料,1,使用料,5,総務使用料,statement-pdf,13,使用料及び手数料,1,使用料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,13,使用料及び手数料,2,手数料,1,子ども手数料,statement-pdf,13,使用料及び手数料,2,手数料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,13,使用料及び手数料,2,手数料,2,保健福祉手数料,statement-pdf,13,使用料及び手数料,2,手数料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,13,使用料及び手数料,2,手数料,3,地域振興手数料,statement-pdf,13,使用料及び手数料,2,手数料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,13,使用料及び手数料,2,手数料,4,環境まちづくり手数料,statement-pdf,13,使用料及び手数料,2,手数料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,13,使用料及び手数料,2,手数料,5,総務手数料,statement-pdf,13,使用料及び手数料,2,手数料,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,14,国庫支出金,1,国庫負担金,1,子ども費負担金,statement-pdf,14,国庫支出金,1,国庫負担金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,14,国庫支出金,1,国庫負担金,2,保健福祉費負担金,statement-pdf,14,国庫支出金,1,国庫負担金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,14,国庫支出金,2,国庫補助金,1,子ども費補助金,statement-pdf,14,国庫支出金,2,国庫補助金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,14,国庫支出金,2,国庫補助金,2,保健福祉費補助金,statement-pdf,14,国庫支出金,2,国庫補助金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,14,国庫支出金,2,国庫補助金,3,地域振興費補助金,statement-pdf,14,国庫支出金,2,国庫補助金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,14,国庫支出金,2,国庫補助金,4,環境まちづくり費補助金,statement-pdf,14,国庫支出金,2,国庫補助金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,14,国庫支出金,3,国庫委託金,1,子ども費委託金,statement-pdf,14,国庫支出金,3,委託金,map,マスタの表記は「委託金」（款が国庫支出金なので国庫を冠しない）。同じ項
2026,revenue,"",一般会計,14,国庫支出金,3,国庫委託金,2,地域振興費委託金,statement-pdf,14,国庫支出金,3,委託金,map,マスタの表記は「委託金」（款が国庫支出金なので国庫を冠しない）。同じ項
2026,revenue,"",一般会計,15,都支出金,1,都負担金,1,子ども費負担金,statement-pdf,15,都(道府県)支出金,1,都(道府県)負担金,map,マスタの表記は「都(道府県)負担金」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。特別区は地方自治法283条1項により市の読みに準ずる
2026,revenue,"",一般会計,15,都支出金,1,都負担金,2,保健福祉費負担金,statement-pdf,15,都(道府県)支出金,1,都(道府県)負担金,map,マスタの表記は「都(道府県)負担金」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。特別区は地方自治法283条1項により市の読みに準ずる
2026,revenue,"",一般会計,15,都支出金,1,都負担金,3,地域振興費負担金,statement-pdf,15,都(道府県)支出金,1,都(道府県)負担金,map,マスタの表記は「都(道府県)負担金」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。特別区は地方自治法283条1項により市の読みに準ずる
2026,revenue,"",一般会計,15,都支出金,2,都補助金,1,子ども費補助金,statement-pdf,15,都(道府県)支出金,2,都(道府県)補助金,map,マスタの表記は「都(道府県)補助金」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。特別区は地方自治法283条1項により市の読みに準ずる
2026,revenue,"",一般会計,15,都支出金,2,都補助金,2,保健福祉費補助金,statement-pdf,15,都(道府県)支出金,2,都(道府県)補助金,map,マスタの表記は「都(道府県)補助金」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。特別区は地方自治法283条1項により市の読みに準ずる
2026,revenue,"",一般会計,15,都支出金,2,都補助金,3,地域振興費補助金,statement-pdf,15,都(道府県)支出金,2,都(道府県)補助金,map,マスタの表記は「都(道府県)補助金」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。特別区は地方自治法283条1項により市の読みに準ずる
2026,revenue,"",一般会計,15,都支出金,2,都補助金,4,環境まちづくり費補助金,statement-pdf,15,都(道府県)支出金,2,都(道府県)補助金,map,マスタの表記は「都(道府県)補助金」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。特別区は地方自治法283条1項により市の読みに準ずる
2026,revenue,"",一般会計,15,都支出金,2,都補助金,5,総務費補助金,statement-pdf,15,都(道府県)支出金,2,都(道府県)補助金,map,マスタの表記は「都(道府県)補助金」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。特別区は地方自治法283条1項により市の読みに準ずる
2026,revenue,"",一般会計,15,都支出金,3,都委託金,1,子ども費委託金,statement-pdf,15,都(道府県)支出金,3,委託金,map,マスタの表記は「委託金」（款が都支出金なので都を冠しない）。同じ項
2026,revenue,"",一般会計,15,都支出金,3,都委託金,2,保健福祉費委託金,statement-pdf,15,都(道府県)支出金,3,委託金,map,マスタの表記は「委託金」（款が都支出金なので都を冠しない）。同じ項
2026,revenue,"",一般会計,15,都支出金,3,都委託金,3,地域振興費委託金,statement-pdf,15,都(道府県)支出金,3,委託金,map,マスタの表記は「委託金」（款が都支出金なので都を冠しない）。同じ項
2026,revenue,"",一般会計,15,都支出金,3,都委託金,4,環境まちづくり費委託金,statement-pdf,15,都(道府県)支出金,3,委託金,map,マスタの表記は「委託金」（款が都支出金なので都を冠しない）。同じ項
2026,revenue,"",一般会計,15,都支出金,3,都委託金,5,総務費委託金,statement-pdf,15,都(道府県)支出金,3,委託金,map,マスタの表記は「委託金」（款が都支出金なので都を冠しない）。同じ項
2026,revenue,"",一般会計,16,財産収入,1,財産運用収入,1,財産貸付収入,statement-pdf,16,財産収入,1,財産運用収入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,16,財産収入,1,財産運用収入,2,利子及び配当金,statement-pdf,16,財産収入,1,財産運用収入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,16,財産収入,2,財産売払収入,1,物品売払収入,statement-pdf,16,財産収入,2,財産売払収入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,17,寄附金,1,寄附金,1,一般寄附金,statement-pdf,17,寄附金,1,寄附金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,17,寄附金,1,寄附金,2,指定寄附金,statement-pdf,17,寄附金,1,寄附金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,18,繰入金,1,基金繰入金,1,財政調整基金繰入金,statement-pdf,18,繰入金,2,基金繰入金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,18,繰入金,1,基金繰入金,2,コミュニティ活性化基金繰入金,statement-pdf,18,繰入金,2,基金繰入金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,18,繰入金,1,基金繰入金,3,社会資本等整備基金繰入金,statement-pdf,18,繰入金,2,基金繰入金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,18,繰入金,1,基金繰入金,4,災害対策基金繰入金,statement-pdf,18,繰入金,2,基金繰入金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,18,繰入金,1,基金繰入金,5,高齢者福祉基金繰入金,statement-pdf,18,繰入金,2,基金繰入金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,18,繰入金,1,基金繰入金,6,環境対策基金繰入金,statement-pdf,18,繰入金,2,基金繰入金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,18,繰入金,1,基金繰入金,7,子ども・子育て支援事業基金繰入金,statement-pdf,18,繰入金,2,基金繰入金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,18,繰入金,1,基金繰入金,8,地域福祉支援基金繰入金,statement-pdf,18,繰入金,2,基金繰入金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,18,繰入金,2,特別会計繰入金,1,国民健康保険事業会計繰入金,statement-pdf,18,繰入金,1,特別会計繰入金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,18,繰入金,2,特別会計繰入金,2,介護保険特別会計繰入金,statement-pdf,18,繰入金,1,特別会計繰入金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,18,繰入金,2,特別会計繰入金,3,後期高齢者医療特別会計繰入金,statement-pdf,18,繰入金,1,特別会計繰入金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,19,繰越金,1,繰越金,1,繰越金,statement-pdf,19,繰越金,1,繰越金,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,20,諸収入,1,延滞金加算金及び過料,1,延滞金,statement-pdf,20,諸収入,1,延滞金、加算金及び過料,map,マスタの表記は「延滞金、加算金及び過料」。並列の区切りに読点を打つかの表記差
2026,revenue,"",一般会計,20,諸収入,1,延滞金加算金及び過料,2,加算金,statement-pdf,20,諸収入,1,延滞金、加算金及び過料,map,マスタの表記は「延滞金、加算金及び過料」。並列の区切りに読点を打つかの表記差
2026,revenue,"",一般会計,20,諸収入,1,延滞金加算金及び過料,3,過料,statement-pdf,20,諸収入,1,延滞金、加算金及び過料,map,マスタの表記は「延滞金、加算金及び過料」。並列の区切りに読点を打つかの表記差
2026,revenue,"",一般会計,20,諸収入,2,特別区預金利子,1,特別区預金利子,statement-pdf,20,諸収入,2,市(町村)預金利子,map,マスタの表記は「市(町村)預金利子」。マスタの「市(町村)」「都(道府県)」は市か町村か（都か道府県か）で読み替える様式の記法。特別区は地方自治法283条1項により市の読みに準ずる
2026,revenue,"",一般会計,20,諸収入,3,貸付金元利収入,1,貸付金元利収入,statement-pdf,20,諸収入,4,貸付金元利収入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,20,諸収入,4,受託事業収入,1,子ども費受託収入,statement-pdf,20,諸収入,5,受託事業収入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,20,諸収入,4,受託事業収入,2,保健福祉費受託収入,statement-pdf,20,諸収入,5,受託事業収入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,20,諸収入,4,受託事業収入,3,環境まちづくり費受託収入,statement-pdf,20,諸収入,5,受託事業収入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,20,諸収入,5,雑入,1,滞納処分費,statement-pdf,20,諸収入,7,雑入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,20,諸収入,5,雑入,2,弁償金,statement-pdf,20,諸収入,7,雑入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,20,諸収入,5,雑入,3,賄収入,statement-pdf,20,諸収入,7,雑入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,20,諸収入,5,雑入,4,徴収金,statement-pdf,20,諸収入,7,雑入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
2026,revenue,"",一般会計,20,諸収入,5,雑入,5,雑入,statement-pdf,20,諸収入,7,雑入,map,項の名称がマスタと完全一致（款は account_map の対応を介す）
