fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
2018,revenue,132195:2018:revenue:settlement:94ac45fe8b2afc60,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:94b296e09b628de7,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:94b7e6f192eca942,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:94d3e213bb581770,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:94e89fcfcf227279,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:952492b2e4e5292c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:95c510ace56c5207,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:962813b6f283b220,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9659732796c6aea0,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:967d01430f71149d,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:968179e1bae91435,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:96821a1935a4106c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:97677e7ef4770420,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:980b74363ea0e5fc,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:981dae2eee790a4d,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:983b00d2a5a312ae,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9898b9e1186d96da,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:98ae9479730f88fe,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:98b7cf3bff282f27,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:99bfc5b916c5ba0b,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9a6817564a56a601,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9a80450e75b603ec,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9ab1036ed149c8fe,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9ae3ca33a7e5f591,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9aed036513ca2b5b,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9bf150a75f55cae0,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9c50a31a974f3c14,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9c7fbfc0b1b2faf0,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9d3e04ce2694b9ca,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9d77c86ce4784511,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9e962dc849d4a35c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9e9ecf90e699e026,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9ed12a220747a758,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9ee2e12dd3a072d7,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:9fa82b62950c5c99,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a04e1c97a1a7fa12,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a06cd98a3c569fdc,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a0b0033380e1e38f,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a0dd9950a65bb765,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a1940ed511e916cd,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a1ce91decc0785a9,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a1d3880337542bea,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a20d2d6849fb08f1,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a21ca239629699b6,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a26fd5fe1b8b52bc,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a28f6531d537f040,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a38d7593fffb873f,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a4d70d4e8c2d514c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a5379daaede009ab,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a544e3f34b9d6c82,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a5de50a5fe5a23cf,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a607021183738132,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a6812e3266430e47,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a690edc3ddbbbae6,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a6a76e86e264eb18,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a6bcab1797cecb4e,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a6ce3c989cbb19e6,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a70f55a23cb78cb3,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a7f76e41af534c50,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:a7fcef70dfbb074a,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:aa007596fab4850f,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:aa90b402fd56f368,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:aaa78c7b9b6edc2d,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ab1a02c137830a98,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ab796db99396a17c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ac035a65c4cd6b9f,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ac263d34eaf7052b,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ac461085e763b932,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ac66573fbccb6a0c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ad2e913d62e72528,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ad378b90b019f413,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:aeaff640e4cf01f0,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:aeeb3a2fe83dcf03,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:afe745ae5301e83e,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b0a5aeb57246185c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b133bf06c8486147,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b1ebcf7138c6a3e3,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b218734a55932ed2,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b23236d6864d7d71,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b29c20abb2752404,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b29d67c0948be39e,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b3733b3b177053d1,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b3954d469b15d068,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b3a30802936f6acf,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b425a6847b9ee005,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b45a333984c95022,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b4ab4bc13cd76881,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b4b4837920a8055f,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b538d3af7932fc16,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b5c7b3f70498eab2,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b5d815ca72f55c8a,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b62a085b138dffcd,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b650f9ae820b6448,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b676ff14388330b2,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b73fc40e88090c69,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b7720cc42d58480b,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b77465a8ebad6b66,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b797c6d093813ce1,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b7f59a0d6fc4131e,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b802cdd9fdb3adbc,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b8365ca5fc3d8210,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b8bd46245a222d5a,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b8c3ca1654f5c9e1,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b91a2d3c7a250d84,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b998625554642b61,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b9ad4863309c5337,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:b9ddfbe74022b86b,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ba0a13d2ccd443a7,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ba45f4aaa1aea7d1,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:baa397c54c7885e5,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:bb7db6a22220b7ad,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:bbeedc10297524bf,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:bc2749bde9abf14c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:bd35680bc62c8c20,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:bdb73a35a99da592,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:bdf050e50adafe1d,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:be739ebf2c9ffb71,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:be87bf68803b79e9,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c02e8e40c5500dfe,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c03307af06151389,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c0e74df5f2fd674e,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c2759ec1b25a4216,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c2b3c98c9925ca50,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c2fcebf872fb5d9b,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c38436d4b6b1d69c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c3963ac2c2acfd1a,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c3b97e50373a9d66,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c3d31f8f3e6028f8,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c44510c6202f8596,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c4555dfb526033da,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c46ba56043df9fff,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c516b4dc2204aa75,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c55c9ad3c8498734,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c56e9718ebef92b4,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c5b333a795931103,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c5d04765e48d66b6,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c603f8fe8f712028,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c63f59ca072f89ad,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c6715f2e58fddefa,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c6d82d9989901390,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c741eb4f71591e1c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c8fa17c2d21d6a46,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c95cef964e0ab984,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c9a45c8e036759fc,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:c9e552b2d3de8839,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ca181e2200204e67,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cad313b9ed19005e,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cbf51eed6e12f3e3,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cc2bd8a1f77c3be0,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cc3c734c16ca9cbb,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cc5aabf8cddcab28,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cc67147a5dfd5312,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ccb452b824863319,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cd733cc92668eb6c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cdf7a4656434522f,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cebb3bb656345a83,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cf3c29c22e997e14,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cf620b8e7e47801d,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:cf93f6080a1eaf60,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d04223fe148e0695,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d17f4a7c3cac0983,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d1a2299b39301e8f,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d1a35af9b7e4d035,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d1e0608776cf9278,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d1e59ba3443c07c7,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d290df37b3ffaf11,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d2c88f6e7af1a9b4,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d2f737a1f121d683,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d343531cc6c230ab,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d351d95aa5557059,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d3d249a090b81c22,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d462f0466f8d5ed0,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d4a434401eb0084a,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d52071522a8e1d4b,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d5b77cbbf9cbdca5,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d5ea27ff0fa483ce,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d616de1d859f1631,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d62ffcef2ffcc022,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d7084e61094f370f,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d73ccc83afbdd2cd,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d764948d1a63a780,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d7d5fb4c07dae481,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d81888ad6d9809b5,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d86e1cb0f567ba16,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d8a832865ebd70c8,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d8f13d6efe5ad5e7,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d9778de6707bdf92,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:d9c1b7f2e70e3b41,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:dafbf27dbe5002c4,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:dbe0b45ddd7173e8,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:dc87c15c4660e094,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:dc9d6257a9d08a69,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:dd3a694731dbb809,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:dd942bcb92af18cc,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:dd98055be509dc77,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:dda660ad3674e711,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:df0f14862b72ea0a,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e08a9b3d3160bfdc,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e0a0c42d534ad195,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e1330e39743dc0dc,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e1b5e2822b69d988,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e275ba48414298e4,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e317d67d322854a6,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e337b197bf07b8ee,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e3389473ed94efd8,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e373d08afdb85ae4,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e377f824adc543b6,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e385afc894237a32,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e3a09f84a44d430a,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e43c5d32ece4e155,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e444ac8277c7a956,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e4f60a7c3e1e8965,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e52a6259adaef378,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e536ace207493d8b,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e5a6db59156bff5f,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e63cdaf0f87bbf61,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e6b794ac4be1f698,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e75fcd49b512a5e7,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e7e64e5426a1a03e,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e80bff0d5cfe0b21,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e83f25ffa6344948,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e893ec4793bca5f4,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e9db3f997cfe90e1,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e9fd34bbfbcd79fc,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:e9fe2a321e733b10,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ea6cb23de9a8719c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ea7b51125e7e1787,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:eb0eb48acabbb77b,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:eb6d7c9db0b3246d,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ed67043157efcb3d,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ed91591df97e1dc3,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ee3c38264beb931e,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ee77aeede4ba60a4,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ee88fa159f525018,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ee8bfda28a0f7cfb,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:eea00ef6f5fad0a3,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:eef5024c174d0014,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:eeff4a75da8def22,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ef0bdde94d5f98f0,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:ef6aa245ae4cbe5f,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f00643809a2e5922,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f03930337bc6249e,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f0b82e97ba6c4cbf,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f131352e8ff9c826,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f15c58b4052c2b23,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f27ff156027b3830,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f2e70154536fd41c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f2e936660815be76,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f34fcce0da92f083,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f3909397e7a26ac8,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f49032343a7b8c32,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f4d522152a254e79,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f4ea7a19dcb10913,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f54ff438dbff9967,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f5547593048f7443,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f5569d174c75d206,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f589adbd8213c343,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f5941c66d8b78c8a,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f5acf6de2a3eb959,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f5aeca8f98490bea,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f6569ca0d3fec901,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f65732801733285c,not-applicable,"",retained,（規則なし）,,
2018,revenue,132195:2018:revenue:settlement:f6d005a111d14a9e,not-applicable,"",retained,（規則なし）,,
