budget_line_id,fiscal_year,phase_id,phase_label,source_row,org_code,org_label,budget_class_code,budget_class_label,fund_code,fund_label,kan_code,kan_label,kou_code,kou_label,moku_code,moku_label,daijigyo_code,daijigyo_label,chujigyo_code,chujigyo_label,shojigyo_code,shojigyo_label,setsu_code,setsu_label,saisetsu_code,saisetsu_label,saisaisetsu_code,saisaisetsu_label,value,source_amount,source_amount_unit
132195:2018:expenditure:settlement:a88adb22396fb600,2018,adjusted,予算現額,297,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",2104000,2104000,円
132195:2018:expenditure:settlement:a88adb22396fb600,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,297,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",2056000,2056000,円
132195:2018:expenditure:settlement:a88adb22396fb600,2018,executed,執行済額,297,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",1878880,1878880,円
132195:2018:expenditure:settlement:6bfe1cbeee6ee25b,2018,adjusted,予算現額,298,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",12,役務費,0,"",0,"",218000,218000,円
132195:2018:expenditure:settlement:6bfe1cbeee6ee25b,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,298,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",12,役務費,0,"",0,"",218000,218000,円
132195:2018:expenditure:settlement:6bfe1cbeee6ee25b,2018,executed,執行済額,298,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",12,役務費,0,"",0,"",182286,182286,円
132195:2018:expenditure:settlement:fbdfd7c1cf88cb6b,2018,adjusted,予算現額,299,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",14,使用料及び賃借料,0,"",0,"",465000,465000,円
132195:2018:expenditure:settlement:fbdfd7c1cf88cb6b,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,299,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",14,使用料及び賃借料,0,"",0,"",465000,465000,円
132195:2018:expenditure:settlement:fbdfd7c1cf88cb6b,2018,executed,執行済額,299,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",14,使用料及び賃借料,0,"",0,"",438908,438908,円
132195:2018:expenditure:settlement:9444cf4a930930b2,2018,adjusted,予算現額,300,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",18,備品購入費,0,"",0,"",125000,125000,円
132195:2018:expenditure:settlement:9444cf4a930930b2,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,300,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",18,備品購入費,0,"",0,"",125000,125000,円
132195:2018:expenditure:settlement:9444cf4a930930b2,2018,executed,執行済額,300,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",18,備品購入費,0,"",0,"",41688,41688,円
132195:2018:expenditure:settlement:6b43efc39546fde8,2018,adjusted,予算現額,301,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",11,需用費,0,"",0,"",4181416,4181416,円
132195:2018:expenditure:settlement:6b43efc39546fde8,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,301,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",11,需用費,0,"",0,"",4014000,4014000,円
132195:2018:expenditure:settlement:6b43efc39546fde8,2018,executed,執行済額,301,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",11,需用費,0,"",0,"",4166586,4166586,円
132195:2018:expenditure:settlement:6fce5ad947d9a58b,2018,adjusted,予算現額,302,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",1688584,1688584,円
132195:2018:expenditure:settlement:6fce5ad947d9a58b,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,302,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",466000,466000,円
132195:2018:expenditure:settlement:6fce5ad947d9a58b,2018,executed,執行済額,302,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",1372464,1372464,円
132195:2018:expenditure:settlement:42a881807376605e,2018,adjusted,予算現額,303,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",2,"",4,"",0,"",0,"",18,備品購入費,0,"",0,"",700000,700000,円
132195:2018:expenditure:settlement:42a881807376605e,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,303,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",2,"",4,"",0,"",0,"",18,備品購入費,0,"",0,"",0,0,円
132195:2018:expenditure:settlement:42a881807376605e,2018,executed,執行済額,303,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",2,"",4,"",0,"",0,"",18,備品購入費,0,"",0,"",695228,695228,円
132195:2018:expenditure:settlement:d5960dc14899e4b5,2018,adjusted,予算現額,304,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",11,需用費,0,"",0,"",140000,140000,円
132195:2018:expenditure:settlement:d5960dc14899e4b5,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,304,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",11,需用費,0,"",0,"",140000,140000,円
132195:2018:expenditure:settlement:d5960dc14899e4b5,2018,executed,執行済額,304,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",11,需用費,0,"",0,"",132302,132302,円
132195:2018:expenditure:settlement:aba2e40e42eae0cc,2018,adjusted,予算現額,305,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",12,役務費,0,"",0,"",22000,22000,円
132195:2018:expenditure:settlement:aba2e40e42eae0cc,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,305,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",12,役務費,0,"",0,"",22000,22000,円
132195:2018:expenditure:settlement:aba2e40e42eae0cc,2018,executed,執行済額,305,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",12,役務費,0,"",0,"",21016,21016,円
132195:2018:expenditure:settlement:a534376d9c6469b0,2018,adjusted,予算現額,306,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",11,需用費,0,"",0,"",50000,50000,円
132195:2018:expenditure:settlement:a534376d9c6469b0,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,306,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",11,需用費,0,"",0,"",50000,50000,円
132195:2018:expenditure:settlement:a534376d9c6469b0,2018,executed,執行済額,306,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",11,需用費,0,"",0,"",43560,43560,円
132195:2018:expenditure:settlement:7c2c323a862532d6,2018,adjusted,予算現額,307,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",12,役務費,0,"",0,"",47088,47088,円
132195:2018:expenditure:settlement:7c2c323a862532d6,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,307,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",12,役務費,0,"",0,"",40000,40000,円
132195:2018:expenditure:settlement:7c2c323a862532d6,2018,executed,執行済額,307,110122,教育部・学校教育課・第二中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",12,役務費,0,"",0,"",47088,47088,円
132195:2018:expenditure:settlement:e1ab9e2163a60fdb,2018,adjusted,予算現額,308,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",1253117,1253117,円
132195:2018:expenditure:settlement:e1ab9e2163a60fdb,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,308,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",1201000,1201000,円
132195:2018:expenditure:settlement:e1ab9e2163a60fdb,2018,executed,執行済額,308,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",1225566,1225566,円
132195:2018:expenditure:settlement:3efa9ffcc837e7f6,2018,adjusted,予算現額,309,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",12,役務費,0,"",0,"",129570,129570,円
132195:2018:expenditure:settlement:3efa9ffcc837e7f6,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,309,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",12,役務費,0,"",0,"",110000,110000,円
132195:2018:expenditure:settlement:3efa9ffcc837e7f6,2018,executed,執行済額,309,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",12,役務費,0,"",0,"",129419,129419,円
132195:2018:expenditure:settlement:c41d6b6bda80422a,2018,adjusted,予算現額,310,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",14,使用料及び賃借料,0,"",0,"",370000,370000,円
132195:2018:expenditure:settlement:c41d6b6bda80422a,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,310,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",14,使用料及び賃借料,0,"",0,"",370000,370000,円
132195:2018:expenditure:settlement:c41d6b6bda80422a,2018,executed,執行済額,310,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",14,使用料及び賃借料,0,"",0,"",350905,350905,円
132195:2018:expenditure:settlement:b1bf8409835763bb,2018,adjusted,予算現額,311,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",18,備品購入費,0,"",0,"",730313,730313,円
132195:2018:expenditure:settlement:b1bf8409835763bb,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,311,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",18,備品購入費,0,"",0,"",735000,735000,円
132195:2018:expenditure:settlement:b1bf8409835763bb,2018,executed,執行済額,311,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",18,備品購入費,0,"",0,"",724788,724788,円
132195:2018:expenditure:settlement:c45ed5057d0cf432,2018,adjusted,予算現額,312,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",11,需用費,0,"",0,"",3505692,3505692,円
132195:2018:expenditure:settlement:c45ed5057d0cf432,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,312,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",11,需用費,0,"",0,"",3452000,3452000,円
132195:2018:expenditure:settlement:c45ed5057d0cf432,2018,executed,執行済額,312,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",11,需用費,0,"",0,"",3505485,3505485,円
132195:2018:expenditure:settlement:f32473d294c728a8,2018,adjusted,予算現額,313,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",1593308,1593308,円
132195:2018:expenditure:settlement:f32473d294c728a8,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,313,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",257000,257000,円
132195:2018:expenditure:settlement:f32473d294c728a8,2018,executed,執行済額,313,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",1228689,1228689,円
132195:2018:expenditure:settlement:cc5563bb7a93e2fd,2018,adjusted,予算現額,314,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",2,"",4,"",0,"",0,"",18,備品購入費,0,"",0,"",700000,700000,円
132195:2018:expenditure:settlement:cc5563bb7a93e2fd,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,314,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",2,"",4,"",0,"",0,"",18,備品購入費,0,"",0,"",0,0,円
132195:2018:expenditure:settlement:cc5563bb7a93e2fd,2018,executed,執行済額,314,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",2,"",4,"",0,"",0,"",18,備品購入費,0,"",0,"",692280,692280,円
132195:2018:expenditure:settlement:a4a429f9de5d2841,2018,adjusted,予算現額,315,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",11,需用費,0,"",0,"",115000,115000,円
132195:2018:expenditure:settlement:a4a429f9de5d2841,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,315,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",11,需用費,0,"",0,"",115000,115000,円
132195:2018:expenditure:settlement:a4a429f9de5d2841,2018,executed,執行済額,315,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",11,需用費,0,"",0,"",113219,113219,円
132195:2018:expenditure:settlement:96038a6a106af5ae,2018,adjusted,予算現額,316,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",12,役務費,0,"",0,"",15000,15000,円
132195:2018:expenditure:settlement:96038a6a106af5ae,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,316,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",12,役務費,0,"",0,"",15000,15000,円
132195:2018:expenditure:settlement:96038a6a106af5ae,2018,executed,執行済額,316,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",12,役務費,0,"",0,"",7300,7300,円
132195:2018:expenditure:settlement:962bd25ddf565d8c,2018,adjusted,予算現額,317,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",20000,20000,円
132195:2018:expenditure:settlement:962bd25ddf565d8c,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,317,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",20000,20000,円
132195:2018:expenditure:settlement:962bd25ddf565d8c,2018,executed,執行済額,317,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",16416,16416,円
132195:2018:expenditure:settlement:3facaf879ac86f99,2018,adjusted,予算現額,318,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",11,需用費,0,"",0,"",50000,50000,円
132195:2018:expenditure:settlement:3facaf879ac86f99,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,318,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",11,需用費,0,"",0,"",50000,50000,円
132195:2018:expenditure:settlement:3facaf879ac86f99,2018,executed,執行済額,318,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",11,需用費,0,"",0,"",49817,49817,円
132195:2018:expenditure:settlement:82e167251c13587c,2018,adjusted,予算現額,319,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",12,役務費,0,"",0,"",40000,40000,円
132195:2018:expenditure:settlement:82e167251c13587c,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,319,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",12,役務費,0,"",0,"",40000,40000,円
132195:2018:expenditure:settlement:82e167251c13587c,2018,executed,執行済額,319,110123,教育部・学校教育課・第三中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",12,役務費,0,"",0,"",32497,32497,円
132195:2018:expenditure:settlement:0d6e989f366db244,2018,adjusted,予算現額,320,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",1597000,1597000,円
132195:2018:expenditure:settlement:0d6e989f366db244,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,320,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",1590000,1590000,円
132195:2018:expenditure:settlement:0d6e989f366db244,2018,executed,執行済額,320,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",1516920,1516920,円
132195:2018:expenditure:settlement:d7bab9fcfb463a6b,2018,adjusted,予算現額,321,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",12,役務費,0,"",0,"",157000,157000,円
132195:2018:expenditure:settlement:d7bab9fcfb463a6b,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,321,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",12,役務費,0,"",0,"",157000,157000,円
132195:2018:expenditure:settlement:d7bab9fcfb463a6b,2018,executed,執行済額,321,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",12,役務費,0,"",0,"",145754,145754,円
132195:2018:expenditure:settlement:896a47fd9455a3de,2018,adjusted,予算現額,322,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",14,使用料及び賃借料,0,"",0,"",417000,417000,円
132195:2018:expenditure:settlement:896a47fd9455a3de,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,322,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",14,使用料及び賃借料,0,"",0,"",417000,417000,円
132195:2018:expenditure:settlement:896a47fd9455a3de,2018,executed,執行済額,322,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",14,使用料及び賃借料,0,"",0,"",331699,331699,円
132195:2018:expenditure:settlement:e24bed56baf27086,2018,adjusted,予算現額,323,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",18,備品購入費,0,"",0,"",400000,400000,円
132195:2018:expenditure:settlement:e24bed56baf27086,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,323,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",18,備品購入費,0,"",0,"",400000,400000,円
132195:2018:expenditure:settlement:e24bed56baf27086,2018,executed,執行済額,323,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",1,"",2,"",0,"",0,"",18,備品購入費,0,"",0,"",387180,387180,円
132195:2018:expenditure:settlement:5e6eced43ba1d3c0,2018,adjusted,予算現額,324,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",11,需用費,0,"",0,"",3393620,3393620,円
132195:2018:expenditure:settlement:5e6eced43ba1d3c0,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,324,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",11,需用費,0,"",0,"",3125000,3125000,円
132195:2018:expenditure:settlement:5e6eced43ba1d3c0,2018,executed,執行済額,324,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",11,需用費,0,"",0,"",3390691,3390691,円
132195:2018:expenditure:settlement:5435a5ddc169da6c,2018,adjusted,予算現額,325,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",1684380,1684380,円
132195:2018:expenditure:settlement:5435a5ddc169da6c,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,325,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",513000,513000,円
132195:2018:expenditure:settlement:5435a5ddc169da6c,2018,executed,執行済額,325,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",2,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",1456056,1456056,円
132195:2018:expenditure:settlement:3b77c1e6b333b81b,2018,adjusted,予算現額,326,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",2,"",4,"",0,"",0,"",18,備品購入費,0,"",0,"",700000,700000,円
132195:2018:expenditure:settlement:3b77c1e6b333b81b,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,326,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",2,"",4,"",0,"",0,"",18,備品購入費,0,"",0,"",0,0,円
132195:2018:expenditure:settlement:3b77c1e6b333b81b,2018,executed,執行済額,326,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",2,"",4,"",0,"",0,"",18,備品購入費,0,"",0,"",681264,681264,円
132195:2018:expenditure:settlement:735ff2559006cc57,2018,adjusted,予算現額,327,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",11,需用費,0,"",0,"",180000,180000,円
132195:2018:expenditure:settlement:735ff2559006cc57,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,327,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",11,需用費,0,"",0,"",180000,180000,円
132195:2018:expenditure:settlement:735ff2559006cc57,2018,executed,執行済額,327,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",11,需用費,0,"",0,"",175112,175112,円
132195:2018:expenditure:settlement:a4600b09d2a56bb0,2018,adjusted,予算現額,328,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",12,役務費,0,"",0,"",17000,17000,円
132195:2018:expenditure:settlement:a4600b09d2a56bb0,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,328,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",12,役務費,0,"",0,"",17000,17000,円
132195:2018:expenditure:settlement:a4600b09d2a56bb0,2018,executed,執行済額,328,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",12,役務費,0,"",0,"",9106,9106,円
132195:2018:expenditure:settlement:807dcd7cc754fd4d,2018,adjusted,予算現額,329,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",83000,83000,円
132195:2018:expenditure:settlement:807dcd7cc754fd4d,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,329,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",83000,83000,円
132195:2018:expenditure:settlement:807dcd7cc754fd4d,2018,executed,執行済額,329,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",4,"",1,"",0,"",0,"",18,備品購入費,0,"",0,"",82080,82080,円
132195:2018:expenditure:settlement:99303af39eca6ae5,2018,adjusted,予算現額,330,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",11,需用費,0,"",0,"",50000,50000,円
132195:2018:expenditure:settlement:99303af39eca6ae5,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,330,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",11,需用費,0,"",0,"",50000,50000,円
132195:2018:expenditure:settlement:99303af39eca6ae5,2018,executed,執行済額,330,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",11,需用費,0,"",0,"",49964,49964,円
132195:2018:expenditure:settlement:44d959a571a65ff8,2018,adjusted,予算現額,331,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",12,役務費,0,"",0,"",40000,40000,円
132195:2018:expenditure:settlement:44d959a571a65ff8,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,331,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",12,役務費,0,"",0,"",40000,40000,円
132195:2018:expenditure:settlement:44d959a571a65ff8,2018,executed,執行済額,331,110124,教育部・学校教育課・第四中学校,0,現年度,1,一般会計,10,"",3,"",5,"",3,"",0,"",0,"",12,役務費,0,"",0,"",35964,35964,円
132195:2018:expenditure:settlement:ab25918f2eef1289,2018,adjusted,予算現額,332,110125,教育部・学校教育課・緑野小学校,0,現年度,1,一般会計,10,"",2,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",1299000,1299000,円
132195:2018:expenditure:settlement:ab25918f2eef1289,2018,adjusted-before-transfer,補正後予算額（流用・充用前）,332,110125,教育部・学校教育課・緑野小学校,0,現年度,1,一般会計,10,"",2,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",1223000,1223000,円
132195:2018:expenditure:settlement:ab25918f2eef1289,2018,executed,執行済額,332,110125,教育部・学校教育課・緑野小学校,0,現年度,1,一般会計,10,"",2,"",1,"",2,"",0,"",0,"",11,需用費,0,"",0,"",894341,894341,円
132195:2018:expenditure:settlement:92df20da938fa69e,2018,adjusted,予算現額,333,110125,教育部・学校教育課・緑野小学校,0,現年度,1,一般会計,10,"",2,"",1,"",2,"",0,"",0,"",12,役務費,0,"",0,"",239000,239000,円
