fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_group,cofog_class,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
2021,expenditure,132241:2021:expenditure:approved:b2916c5e41c6f974,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:b31fe060b4404465,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:b39fe23865b748b1,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:b3c5c1e94b575636,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:b3e23f1b7287ea96,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:b3fffd3824477543,assigned,05,05.1,"",retained,項,tama-eisei-seiso,
2021,expenditure,132241:2021:expenditure:approved:b4047777cc9ec130,assigned,08,08.1,"",retained,項,tama-hokentaiiku-other,
2021,expenditure,132241:2021:expenditure:approved:b430fdf905cf8e53,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:b450caefe9b8e4ee,assigned,08,08.1,"",retained,目,tama-toshikeikaku-kouen,
2021,expenditure,132241:2021:expenditure:approved:b49d4b82b0d34912,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:b4c04ca68104c9f5,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:b4f7dd92f18d5b51,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:b5202353de34612b,assigned,09,09.6,"",retained,目,tama-hokentaiiku-kyushoku,
2021,expenditure,132241:2021:expenditure:approved:b527da5df0c63bd3,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:b530d9aa298b3490,assigned,03,03.2,"",retained,款,shobo,
2021,expenditure,132241:2021:expenditure:approved:b5a4bd63e3c31a55,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:b5b202b88f0577a0,assigned,01,01.1,"",retained,款,gikai,
2021,expenditure,132241:2021:expenditure:approved:b5b6250fbe5e7fc6,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:b60d351a88bfab88,assigned,09,09.6,"",retained,目,tama-hokentaiiku-kyushoku,
2021,expenditure,132241:2021:expenditure:approved:b61f2323f8c628ca,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:b6758bef760860d7,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:b72eede9c5dd504c,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:b72f5a77e1314937,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:b74a0d42bb38a8e5,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:b776a4773b30d1f7,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:b7d9d50c92c13758,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:b8215cf5fdf54686,assigned,06,06.2,"",retained,項,tama-toshikeikaku-other,
2021,expenditure,132241:2021:expenditure:approved:b89da4866dfeba67,assigned,08,08.1,"",retained,目,tama-toshikeikaku-kouen,
2021,expenditure,132241:2021:expenditure:approved:b89fc3f0496aa336,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:b8a38976fd09ac57,assigned,04,04.7,"",retained,款,shoko,
2021,expenditure,132241:2021:expenditure:approved:b8b33ce355d0154e,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:b8e80324e74341b1,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:b927881afdb706e1,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:b94fb32e1aca609b,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:b957d0f1d426c518,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:b967c469e27b0a50,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:b9d3f13fc2b93f7a,assigned,08,08.1,"",retained,項,tama-hokentaiiku-other,
2021,expenditure,132241:2021:expenditure:approved:b9fec91c5127072e,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:ba1e5456c85062a0,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:ba2ad68040e6932d,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:ba48306d2bd992e4,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:ba748730ac25a775,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:bacc40a919e8857e,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bafd75f900a7e29c,assigned,09,"","",retained,項,tama-saigai-bunkyo,
2021,expenditure,132241:2021:expenditure:approved:bb4c05d65ce217d2,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:bb68be7f6ca80202,assigned,04,04.7,"",retained,款,shoko,
2021,expenditure,132241:2021:expenditure:approved:bb8137ce23f5cf6d,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:bbada0b7427a74c1,assigned,03,03.2,"",retained,款,shobo,
2021,expenditure,132241:2021:expenditure:approved:bbb55cdb2f0d1df5,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:bbb8230cafe23c7a,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bbeb6d8c83f2671f,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bc166e0874d3fcdb,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:bc3aa5f0148e3202,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:bc8a6b0ce9fdea06,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bc8a9ff90d1ad32d,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:bcb91ee224fabe77,assigned,08,08.1,"",retained,項,tama-hokentaiiku-other,
2021,expenditure,132241:2021:expenditure:approved:bcbafd7ef85e84af,assigned,09,09.2,"",retained,項,tama-kyoiku-chuto,
2021,expenditure,132241:2021:expenditure:approved:bcbfd7c3d3db2c4e,assigned,08,08.1,"",retained,項,tama-hokentaiiku-other,
2021,expenditure,132241:2021:expenditure:approved:bd00b13828d0779c,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:bd41fea61a215a8f,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bd44ccdfa6a78371,assigned,08,08.2,"",retained,目,tama-shakaikyoiku-toshokan,
2021,expenditure,132241:2021:expenditure:approved:bd4bc99c4dcf6e51,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bd7309ddb5902c00,assigned,06,06.2,"",retained,項,tama-toshikeikaku-other,
2021,expenditure,132241:2021:expenditure:approved:bd79948a1d8fae75,unclassifiable,"","","",retained,項,tama-saigai-other,
2021,expenditure,132241:2021:expenditure:approved:bdb79ad8e4287da7,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bde2a8bf32f49b0f,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:be0d53e5bc884c6f,assigned,09,09.2,"",retained,項,tama-kyoiku-chuto,
2021,expenditure,132241:2021:expenditure:approved:be1a4c7fbbaae864,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:be684efa1014aa0c,assigned,03,03.2,"",retained,款,shobo,
2021,expenditure,132241:2021:expenditure:approved:be86346545cf0c2c,assigned,04,04.5,"",retained,項,tama-doboku-kanri,
2021,expenditure,132241:2021:expenditure:approved:be93a5d8a15ac9f6,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:be9bcd67e51644eb,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bec05854078d431d,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:bf21cbf56a70b35f,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bf2e46120899e2f1,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bf5212c503a70142,assigned,04,04.7,"",retained,款,shoko,
2021,expenditure,132241:2021:expenditure:approved:bf91a80241dca595,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bfd15c42d41e4770,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:bfd80edcc7c4b093,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:bff233c6cf9b1b37,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c0b10747a4b19e5f,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c0ca7ae4ae947da2,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:c0dc84ca8e08ec2b,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:c0ec98d618d879bd,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:c1087125eff60a42,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:c12a467f39ac6279,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c14d12140e6591d2,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c15da91c19416aa7,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:c15e8b6541fe6b98,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c16181aa2c9d4275,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:c19ae2d115531153,out-of-scope,"","","",retained,節,fund-accumulation,
2021,expenditure,132241:2021:expenditure:approved:c1c8aedc5186c525,assigned,05,05.1,"",retained,項,tama-eisei-seiso,
2021,expenditure,132241:2021:expenditure:approved:c1d9699d7f790780,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c1f7ff2faf51c5de,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c1fae708efefe6db,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:c228fecc7f4b2d19,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:c23e26fb69e763da,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c286cdd804f4b651,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:c2b375bb74ec4c20,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:c2bea4062e7b78cc,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:c305e58bbebca8f1,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c30cdc7edeef5c3d,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:c310faf37beab939,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:c3526696b22fd053,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c36b7b0cbc41eec4,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:c391d2194f6afe78,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c3bc095f4c961356,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c3d9602081ba259f,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:c3e0785401a41ab7,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:c3fccd2a0980224c,assigned,09,09.6,"",retained,目,tama-hokentaiiku-kyushoku,
2021,expenditure,132241:2021:expenditure:approved:c4154b3c8bd9ecbf,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:c46eb15a876c1837,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:c493339fd16b1bc8,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:c4b6159ece4de08a,assigned,09,09.1,"",retained,項,tama-kyoiku-shoto,
2021,expenditure,132241:2021:expenditure:approved:c509dc5da85aa9fd,assigned,04,04.5,04.5.1,retained,項,tama-doboku-doro,
2021,expenditure,132241:2021:expenditure:approved:c542107efa1a8909,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c5acb898b731b689,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c5b934637516fde2,assigned,09,09.1,"",retained,項,tama-kyoiku-shoto,
2021,expenditure,132241:2021:expenditure:approved:c5e2d651b400d012,assigned,03,03.2,"",retained,款,shobo,
2021,expenditure,132241:2021:expenditure:approved:c6241882cc3f2376,assigned,04,04.7,"",retained,款,shoko,
2021,expenditure,132241:2021:expenditure:approved:c665231bea91dcc3,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:c6f73cd0e35e34d8,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c73a5b54d5a78de5,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c765811818e63617,assigned,08,08.1,"",retained,項,tama-hokentaiiku-other,
2021,expenditure,132241:2021:expenditure:approved:c78134c7aea25a80,assigned,09,09.2,"",retained,項,tama-kyoiku-chuto,
2021,expenditure,132241:2021:expenditure:approved:c7c95a5946c1f67a,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:c7de667a152fb5db,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:c7f426c4b9df32b1,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c807274e1a53131b,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:c82d6c7676ae71a0,assigned,09,09.2,"",retained,項,tama-kyoiku-chuto,
2021,expenditure,132241:2021:expenditure:approved:c833e07da29393be,assigned,04,04.7,"",retained,款,shoko,
2021,expenditure,132241:2021:expenditure:approved:c86cb1cf9a477f24,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c9118dc2902c8527,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:c9307726ebb0bf2a,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:c94269c9ca0cad32,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:c9cec37a6873b3b2,assigned,09,09.1,"",retained,項,tama-kyoiku-shoto,
2021,expenditure,132241:2021:expenditure:approved:ca00dc33d39b52dc,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:ca1cf09fbe16c23a,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:ca749179f2051b81,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:ca8a20efd8ea0754,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:cab9d39255760f7f,assigned,08,08.2,"",retained,目,tama-shakaikyoiku-toshokan,
2021,expenditure,132241:2021:expenditure:approved:cb49bd8a9255fa8e,assigned,06,06.1,"",retained,項,tama-doboku-jutaku,
2021,expenditure,132241:2021:expenditure:approved:cb5b647e953899e1,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:cb74232b7bd138a8,assigned,01,01.1,"",retained,款,gikai,
2021,expenditure,132241:2021:expenditure:approved:cb83e636eff765f6,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:cbc683e0f666c646,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:cc1f38d5ab0370ee,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:cc5f47ebde0184b7,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:ccf79b8b3185f593,assigned,06,06.2,"",retained,項,tama-toshikeikaku-other,
2021,expenditure,132241:2021:expenditure:approved:cd26725690c5df08,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:cd2955acb4234a9a,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:cd31f39f866ea289,assigned,06,06.1,"",retained,項,tama-doboku-jutaku,
2021,expenditure,132241:2021:expenditure:approved:cd6a1f09af52bc4b,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:cd7372c892af769e,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:cda683993d905ce6,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:cdc72a3cda720056,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:ce90389ed13b21c9,assigned,03,03.2,"",retained,款,shobo,
2021,expenditure,132241:2021:expenditure:approved:cec8c8d2742ce967,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:cecd386447ac1c4e,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:cef9736b62a3535b,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:cefed09c7f2eb8eb,assigned,04,04.7,"",retained,款,shoko,
2021,expenditure,132241:2021:expenditure:approved:cf41f848c7cf1300,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:cf7f27d99b01974e,assigned,09,09.1,"",retained,項,tama-kyoiku-shoto,
2021,expenditure,132241:2021:expenditure:approved:cfafdb372b8c3271,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:cfb043b675efd72a,assigned,09,09.1,"",retained,項,tama-kyoiku-shoto,
2021,expenditure,132241:2021:expenditure:approved:d07856406bd1cf42,assigned,08,08.2,"",retained,目,tama-shakaikyoiku-toshokan,
2021,expenditure,132241:2021:expenditure:approved:d078cb19b3c97ef4,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d0bb99d6323f7750,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d0bf6621d25b4e17,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d0df2ee4a4cdfe1f,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:d0e2c84066e6d40f,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d103a80580cf6b4a,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:d145058ac162dfb6,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d1550f826ce41862,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d17e2023aa546bf2,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d182d57d09651549,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d1b19f0c517c03ea,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:d1c6bf69a9c5c5eb,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:d1ca36b8bd9680b9,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d1daef50416f7252,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d1e2d3883ae619c1,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d1e7063804633c5d,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d23a12cd8d898891,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:d24999c809eaeb9b,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d2879e0300db4a2a,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d293bb36bb207813,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d2a33ce312e2e353,assigned,09,09.6,"",retained,目,tama-hokentaiiku-kyushoku,
2021,expenditure,132241:2021:expenditure:approved:d2ac0afecc56911a,assigned,03,03.2,"",retained,款,shobo,
2021,expenditure,132241:2021:expenditure:approved:d2d424b82b2e0b03,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:d2d9276b03a797bf,assigned,09,09.2,"",retained,項,tama-kyoiku-chuto,
2021,expenditure,132241:2021:expenditure:approved:d2fffc03b16135ec,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:d30f98f8b3ebae96,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:d33c6b600b52641f,assigned,06,06.2,"",retained,項,tama-toshikeikaku-other,
2021,expenditure,132241:2021:expenditure:approved:d37e751fe2fbb95a,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d3c686474179cce8,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d3d70b604d1af0ef,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d3e4e96bf44fb2e1,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:d425b949e34cf624,assigned,04,04.5,04.5.1,retained,項,tama-doboku-doro,
2021,expenditure,132241:2021:expenditure:approved:d432cc9e3b7e7f2d,assigned,09,09.6,"",retained,目,tama-hokentaiiku-kyushoku,
2021,expenditure,132241:2021:expenditure:approved:d467db422d5d1e26,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:d46fe9f99844ef8e,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d4764ce9cd3497af,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d546b33bc934e5d0,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d556fb2123e8edc8,assigned,08,08.1,"",retained,項,tama-hokentaiiku-other,
2021,expenditure,132241:2021:expenditure:approved:d57cf3ecdd424f80,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d58ac3028da5899d,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d5b1ba71cad4a3b0,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d5d3c7b5313c614c,assigned,09,09.1,"",retained,項,tama-kyoiku-shoto,
2021,expenditure,132241:2021:expenditure:approved:d61836660e41e733,assigned,03,03.2,"",retained,款,shobo,
2021,expenditure,132241:2021:expenditure:approved:d61d3786f3eb1097,assigned,08,08.1,"",retained,目,tama-toshikeikaku-kouen,
2021,expenditure,132241:2021:expenditure:approved:d627700054cf2555,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d62f72dfb61582e7,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d62fcac279eb6b2e,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d654473786120686,assigned,09,09.2,"",retained,項,tama-kyoiku-chuto,
2021,expenditure,132241:2021:expenditure:approved:d65d8c73c1077ea0,assigned,09,09.2,"",retained,項,tama-kyoiku-chuto,
2021,expenditure,132241:2021:expenditure:approved:d68cd2df00840da6,assigned,04,04.5,04.5.1,retained,項,tama-doboku-doro,
2021,expenditure,132241:2021:expenditure:approved:d6d262fa7f9b7404,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d6dff0a36ac268b5,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d6f5e51d2272be00,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:d70bdb7738ddb793,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:d7799c6711786434,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d796fa9dbd26ffd8,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d7f022d11add895b,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d802d5b715867ca2,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d81f217f93229dad,assigned,07,"","",retained,項,tama-eisei-hoken,
2021,expenditure,132241:2021:expenditure:approved:d868a3e816b38a48,assigned,10,"","",retained,款,minsei,
2021,expenditure,132241:2021:expenditure:approved:d8b77dda66edd520,assigned,05,05.1,"",retained,項,tama-eisei-seiso,
2021,expenditure,132241:2021:expenditure:approved:d8bb8e88232573e1,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:d8d3a2478845b6c5,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:d8f753a29fc7bf6d,assigned,06,06.2,"",retained,項,tama-toshikeikaku-other,
2021,expenditure,132241:2021:expenditure:approved:d94a849b51b332f1,assigned,09,09.8,"",retained,項,tama-kyoiku-gakko,
2021,expenditure,132241:2021:expenditure:approved:d96449905d936252,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:d964b552c5d1d796,assigned,08,08.1,"",retained,項,tama-hokentaiiku-other,
2021,expenditure,132241:2021:expenditure:approved:d96c73faf3bde5f7,assigned,09,09.1,"",retained,項,tama-kyoiku-shoto,
2021,expenditure,132241:2021:expenditure:approved:da23801f0fc8f531,assigned,09,09.5,"",retained,項,tama-shakaikyoiku-other,
2021,expenditure,132241:2021:expenditure:approved:da2f1b13a8818e50,assigned,08,08.1,"",retained,項,tama-hokentaiiku-other,
2021,expenditure,132241:2021:expenditure:approved:da5dfe7792e508bd,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:da82f34045e3b274,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:daa9bcde93b06f0a,assigned,01,"","",retained,款,somu,
2021,expenditure,132241:2021:expenditure:approved:dac5b30a6a86db88,assigned,01,"","",retained,款,somu,
